"Name","Team","W","L","SV","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","vFA (pi)","ERA","xERA","FIP","xFIP","WAR","playerid"
"Robert Gsellman","CHC","0","2","1","8","0","15.1","5.28","1.76","1.17",".300","58.1%","41.2%","11.1%","93.5","4.70","7.12","4.23","4.28","0.0","13696"
"Mike Brosseau","MIL","0","0","0","3","0","3.0","0.00","3.00","0.00",".167","100.0%","50.0%","0.0%","73.8","0.00","13.48","4.12","5.11","0.0","19683"
"Jose Cisnero","DET","0","0","0","6","0","5.2","4.76","6.35","0.00",".200","85.7%","53.3%","0.0%","95.4","1.59","2.08","4.18","5.23","0.0","6399"
"Blake Treinen","LAD","1","1","0","3","0","3.0","15.00","0.00","3.00",".000","100.0%","60.0%","50.0%","97.1","3.00","1.56","4.12","0.77","0.0","12572"
"Carson Kelly","ARI","0","0","0","2","0","2.0","0.00","4.50","0.00",".444","40.0%","11.1%","0.0%","66.9","13.50","6.40","4.62","7.59","0.0","13620"
"Paul Fry","- - -","0","0","0","13","0","13.0","9.69","6.23","0.69",".286","58.3%","62.9%","25.0%","91.9","6.23","5.03","4.50","3.96","0.0","15832"
"Drew Steckenrider","SEA","0","2","2","16","0","14.1","6.28","3.14","1.26",".373","73.3%","34.0%","11.1%","94.4","5.65","8.21","4.58","4.64","0.0","18806"
"Corey Knebel","PHI","3","5","12","43","0","42.1","8.29","5.31","0.85",".241","68.7%","40.0%","9.1%","95.8","3.61","3.75","4.42","4.73","0.0","15010"
"Brian Serven","COL","0","0","0","1","0","1.0","0.00","9.00","0.00",".000","100.0%","50.0%","0.0%","73.4","0.00","5.70","6.12","7.60","0.0","19422"
"Steve Cishek","WSN","1","2","1","46","0","45.2","10.84","3.74","1.18",".279","78.1%","44.7%","14.3%","89.3","3.94","4.22","4.32","3.98","0.0","6483"
"Zach Logue","OAK","3","5","0","8","7","35.2","6.81","3.03","1.77",".273","74.6%","25.2%","10.8%","90.3","4.79","5.27","5.25","5.41","0.0","20231"
"Brandon Bielak","HOU","0","0","0","4","0","10.1","8.71","2.61","0.87",".276","80.9%","50.0%","7.7%","93.3","3.48","3.88","4.18","4.79","0.0","19866"
"Silvino Bracho","ATL","0","0","0","1","0","1.0","0.00","0.00","0.00",".000","100.0%","66.7%","0.0%","94.1","0.00","5.17","6.12","6.12","0.0","15051"
"Enoli Paredes","HOU","0","0","0","3","0","3.0","6.00","9.00","0.00",".333","83.3%","44.4%","0.0%","95.0","3.00","3.75","4.78","5.77","0.0","20447"
"Christian Bethancourt","OAK","0","0","0","1","0","1.0","0.00","9.00","0.00",".000","100.0%","33.3%","0.0%","87.9","0.00","13.40","6.12","9.09","0.0","10028"
"Austin Wynns","SFG","0","0","0","1","0","1.0","0.00","9.00","0.00",".400","33.3%","40.0%","0.0%","58.9","18.00","2.32","6.12","9.09","0.0","15271"
"Matt Peacock","- - -","0","0","0","9","0","10.0","5.40","3.60","0.90",".314","68.5%","60.0%","16.7%","","5.40","3.64","4.42","4.01","0.0","20339"
"Pedro Baez","HOU","0","0","0","3","0","2.1","7.71","11.57","0.00",".455","25.0%","36.4%","0.0%","90.2","11.57","9.86","5.26","7.81","0.0","5420"
"Josh Winckowski","BOS","4","5","0","9","9","45.0","5.60","3.20","1.40",".310","73.1%","50.0%","15.2%","93.4","5.00","4.49","5.09","4.59","0.0","22387"
"Gregory Santos","SFG","0","0","0","2","0","3.2","4.91","7.36","0.00",".250","66.7%","75.0%","0.0%","98.7","4.91","3.20","4.48","5.29","0.0","21894"
"Austin Adams","SDP","1","0","0","2","0","2.1","7.71","11.57","0.00",".000","100.0%","100.0%","0.0%","92.7","0.00","3.72","5.26","5.26","0.0","13801"
"Luis Perdomo","MIL","1","0","0","7","0","10.1","2.61","1.74","0.87",".235","93.8%","71.4%","16.7%","","1.74","3.78","4.38","3.98","0.0","14682"
"Anthony Misiewicz","SEA","0","1","0","17","0","13.2","5.27","3.95","0.66",".310","69.9%","34.9%","4.8%","92.8","4.61","4.80","4.21","5.55","0.0","18152"
"Justin Grimm","OAK","0","0","0","15","0","15.1","6.46","4.11","0.59",".340","74.2%","41.2%","5.3%","93.0","4.11","5.07","4.29","5.29","0.0","11720"
"A.J. Alexy","TEX","0","0","0","1","0","2.0","9.00","13.50","0.00",".500","50.0%","50.0%","0.0%","95.7","13.50","6.56","5.62","6.36","0.0","22343"
"Alcides Escobar","WSN","0","0","0","2","0","1.2","0.00","5.40","0.00",".375","60.0%","37.5%","0.0%","82.4","10.80","6.73","6.72","7.61","0.0","6310"
"Matt Reynolds","CIN","0","0","0","2","0","1.1","0.00","0.00","0.00",".429","80.0%","42.9%","0.0%","75.0","6.75","7.21","7.62","10.96","0.0","13788"
"Ryan Weber","NYY","0","0","1","3","0","7.2","2.35","1.17","1.17",".091","100.0%","60.9%","20.0%","","1.17","5.45","4.68","3.96","0.0","10160"
"Willians Astudillo","MIA","0","0","0","2","0","2.0","0.00","9.00","0.00",".000","100.0%","20.0%","0.0%","71.1","0.00","13.48","6.12","6.86","0.0","15608"
"Roenis Elias","SEA","0","0","0","7","0","7.2","7.04","3.52","1.17",".261","81.4%","50.0%","10.0%","93.6","3.52","2.64","4.42","4.66","0.0","12673"
"Kevin Ginkel","ARI","0","0","0","2","0","2.1","15.43","0.00","3.86",".400","100.0%","33.3%","33.3%","95.7","3.86","0.19","5.26","1.60","0.0","19876"
"Michael Kelly","PHI","0","0","0","4","0","4.0","9.00","2.25","2.25",".222","100.0%","20.0%","20.0%","93.2","2.25","4.34","5.87","4.48","0.0","12791"
"Pedro Avila","SDP","0","0","0","2","0","4.0","11.25","2.25","2.25",".200","55.6%","54.5%","33.3%","93.1","4.50","6.08","5.37","3.23","0.0","18864"
"Edward Cabrera","MIA","2","1","0","3","3","15.2","8.62","5.17","1.15",".200","83.3%","50.0%","13.3%","96.8","3.45","4.49","5.16","4.92","0.0","21690"
"Jonathan Loaisiga","NYY","1","2","0","27","0","24.0","8.25","4.13","1.13",".309","58.4%","50.7%","17.6%","97.6","6.38","4.61","4.28","3.71","0.0","19753"
"Chad Smith","COL","0","0","0","4","0","5.1","8.44","8.44","0.00",".353","46.2%","52.9%","0.0%","","11.81","5.10","5.18","6.85","0.0","20190"
"Richard Bleier","MIA","2","1","0","34","1","30.1","5.04","2.37","0.89",".343","75.3%","50.5%","11.1%","90.7","4.15","4.11","4.07","4.11","0.0","7803"
"Ashton Goudeau","COL","1","0","1","12","0","20.1","7.08","4.43","1.33",".338","55.2%","36.8%","10.7%","92.8","7.08","4.55","4.94","5.07","0.0","15139"
"Jackie Bradley Jr.","BOS","0","0","0","1","0","1.0","9.00","27.00","0.00",".333","75.0%","33.3%","0.0%","83.1","9.00","8.62","10.12","11.60","0.0","12984"
"Damon Jones","PHI","0","0","0","4","0","4.2","9.64","9.64","0.00",".308","58.3%","38.5%","0.0%","93.3","9.64","5.20","6.12","7.39","0.0","23310"
"Erich Uelmen","CHC","0","0","0","3","0","5.0","10.80","1.80","1.80",".100","100.0%","50.0%","25.0%","94.5","1.80","3.78","5.12","3.71","0.0","20323"
"Phil Bickford","LAD","1","1","0","39","0","35.2","8.58","1.77","1.77",".269","66.2%","41.0%","15.2%","93.9","5.05","3.54","4.43","3.80","0.0","18519"
"Bryse Wilson","PIT","1","6","0","14","11","61.0","6.20","2.66","1.62",".328","60.3%","43.5%","15.3%","93.3","6.20","5.77","5.17","4.58","0.0","19990"
"Danny Young","SEA","0","0","0","2","0","3.2","12.27","4.91","2.45",".500","78.9%","53.8%","25.0%","","7.36","4.28","5.57","3.65","0.0","18439"
"Foster Griffin","KCR","0","0","0","5","0","4.1","4.15","8.31","0.00",".353","36.4%","40.0%","0.0%","93.9","12.46","14.84","5.66","7.03","0.0","16432"
"Jandel Gustave","MIL","2","0","0","27","0","28.0","8.68","3.54","1.29",".276","77.2%","50.0%","14.3%","96.2","3.86","3.97","4.44","4.07","0.0","14665"
"Lucas Sims","CIN","1","0","1","6","0","6.2","6.75","8.10","0.00",".263","41.7%","52.6%","0.0%","93.8","9.45","4.90","4.77","5.88","0.0","13470"
"Ross Detwiler","CIN","0","2","0","19","0","16.0","9.56","3.38","1.69",".326","86.5%","30.6%","17.6%","92.4","3.94","5.31","4.74","3.88","0.0","2859"
"Bryan Garcia","DET","0","0","0","1","1","3.2","7.36","4.91","2.45",".200","83.3%","45.5%","25.0%","94.1","4.91","3.80","6.66","4.74","0.0","19457"
"Andres Machado","WSN","1","0","0","35","0","40.2","7.97","4.20","1.11",".301","65.5%","45.3%","11.1%","96.1","4.87","4.87","4.42","4.47","0.0","14681"
"Cristopher Sanchez","PHI","1","1","0","10","2","23.2","6.85","3.42","1.14",".203","75.6%","58.2%","15.8%","","3.80","4.37","4.76","4.31","0.0","20778"
"Chad Pinder","OAK","0","0","0","1","0","1.0","0.00","18.00","0.00",".500","40.0%","0.0%","0.0%","66.0","27.00","24.79","12.12","13.60","0.0","15191"
"Manny Banuelos","- - -","0","0","1","13","0","15.2","9.19","4.60","0.57",".293","68.0%","54.8%","7.7%","93.7","4.60","3.75","3.63","4.03","0.0","5365"
"Jarlin Garcia","SFG","1","3","0","36","0","36.1","6.19","3.22","0.99",".264","71.8%","40.2%","8.0%","93.5","2.97","4.28","4.25","4.86","0.0","18282"
"Steven Wilson","SDP","4","1","1","32","0","33.1","9.18","3.24","1.62",".220","76.9%","23.3%","12.2%","95.2","3.78","3.10","4.59","4.43","0.0","20353"
"Evan Lee","WSN","0","1","0","4","1","8.2","7.27","7.27","1.04",".296","76.9%","39.3%","8.3%","91.9","4.15","6.24","5.77","6.33","0.0","24988"
"Patrick Murphy","WSN","0","0","0","6","0","5.2","6.35","12.71","0.00",".364","62.5%","59.1%","0.0%","96.3","6.35","5.52","5.94","7.51","-0.1","19712"
"Alexander Wells","BAL","0","0","0","2","0","3.2","14.73","0.00","4.91",".375","100.0%","40.0%","40.0%","88.6","4.91","1.91","6.94","1.87","-0.1","19845"
"Nicklaus Snyder","TEX","0","0","0","2","0","1.0","0.00","27.00","0.00",".250","50.0%","25.0%","0.0%","97.0","18.00","10.47","12.12","15.09","-0.1","23493"
"Shane Greene","- - -","1","0","0","2","0","3.0","6.00","3.00","3.00",".222","76.9%","10.0%","16.7%","","6.00","5.48","7.12","5.76","-0.1","10756"
"Michael Feliz","BOS","0","0","0","1","0","3.1","10.80","5.40","2.70",".000","62.5%","71.4%","100.0%","93.8","2.70","7.25","6.42","2.96","-0.1","11903"
"Keynan Middleton","ARI","1","2","0","12","0","11.0","8.18","1.64","1.64",".160","64.5%","26.9%","16.7%","95.2","1.64","5.13","4.48","3.74","-0.1","15264"
"Luis Torrens","SEA","0","0","0","1","0","1.0","0.00","0.00","9.00",".250","100.0%","20.0%","33.3%","77.1","9.00","27.79","16.12","7.58","-0.1","15905"
"Brennan Bernardino","SEA","0","1","0","1","0","0.1","0.00","27.00","0.00",".500","50.0%","50.0%","0.0%","93.8","0.00","7.86","12.12","12.12","-0.1","16835"
"Chase De Jong","PIT","4","0","0","22","0","37.0","7.30","3.16","1.46",".200","94.8%","28.7%","11.8%","93.2","1.95","4.25","4.74","4.68","-0.1","15036"
"Jake McGee","- - -","1","2","3","29","0","26.0","4.85","2.42","1.04",".308","50.3%","29.8%","6.1%","94.6","6.92","6.56","4.35","5.65","-0.1","7550"
"Albert Abreu","- - -","2","0","0","26","0","31.1","8.62","5.74","0.86",".268","91.3%","56.0%","12.5%","97.9","2.30","4.19","4.65","4.54","-0.1","17485"
"Parker Markel","OAK","0","0","0","3","0","3.0","9.00","15.00","0.00",".200","100.0%","40.0%","0.0%","95.1","0.00","8.62","6.12","7.60","-0.1","12106"
"Jose Ruiz","CHW","1","0","0","43","0","41.0","10.10","4.61","1.32",".295","76.6%","44.1%","13.6%","97.2","4.17","4.37","4.31","4.01","-0.1","14552"
"Justin Bruihl","LAD","1","1","0","18","0","17.2","5.60","2.55","1.02",".245","74.3%","39.2%","9.1%","88.9","3.57","3.86","4.70","5.08","-0.1","23779"
"Touki Toussaint","LAA","1","0","0","1","0","4.0","6.75","4.50","2.25",".125","76.9%","55.6%","25.0%","","4.50","3.75","6.37","4.60","-0.1","16929"
"Chris Ellis","BAL","0","0","0","2","2","4.1","4.15","12.46","0.00",".313","58.3%","50.0%","0.0%","93.0","10.38","6.56","7.04","8.76","-0.1","16125"
"Max Meyer","MIA","0","1","0","2","2","6.0","9.00","3.00","3.00",".313","64.5%","44.4%","25.0%","94.9","7.50","5.38","6.45","4.10","-0.1","27474"
"Reiver Sanmartin","CIN","4","4","0","23","4","35.2","6.31","4.04","1.26",".333","57.7%","53.8%","15.2%","90.6","7.07","4.11","4.88","4.44","-0.1","19754"
"JC Mejia","MIL","0","0","0","2","0","2.1","3.86","19.29","0.00",".500","40.0%","30.0%","0.0%","95.9","23.14","13.08","8.69","9.33","-0.1","20617"
"Matt Batten","SDP","0","0","0","1","0","1.0","0.00","0.00","9.00",".000","100.0%","0.0%","25.0%","57.1","9.00","6.60","16.12","9.06","-0.1","20157"
"JoJo Romero","PHI","0","0","0","2","0","2.0","4.50","4.50","4.50",".429","55.6%","62.5%","100.0%","95.8","13.50","14.49","10.12","4.36","-0.1","19574"
"Josh Harrison","CHW","0","0","0","2","0","2.0","4.50","4.50","4.50",".333","76.9%","14.3%","25.0%","57.7","9.00","4.87","10.12","6.59","-0.1","8202"
"Cam Vieaux","PIT","0","0","0","5","0","5.0","14.40","7.20","1.80",".588","47.9%","23.5%","11.1%","93.2","14.40","5.93","5.52","5.59","-0.1","19529"
"Garrett Cleavinger","LAD","0","1","0","4","0","4.1","14.54","6.23","2.08",".417","34.9%","33.3%","16.7%","96.0","10.38","5.77","5.66","4.71","-0.1","17897"
"Glenn Otto","TEX","4","7","0","15","15","72.0","7.13","4.75","1.25",".281","68.0%","45.0%","13.5%","92.5","5.50","5.63","5.30","5.02","-0.1","21366"
"Mike Ford","ATL","0","0","0","1","0","1.0","0.00","9.00","9.00",".000","0.0%","25.0%","50.0%","69.9","18.00","5.41","19.12","9.09","-0.1","15585"
"Bubby Rossman","PHI","0","0","0","1","0","1.0","9.00","9.00","9.00",".000","0.0%","0.0%","33.3%","96.7","18.00","4.97","17.12","8.58","-0.1","17179"
"Nick Gordon","MIN","0","0","0","3","0","3.0","0.00","6.00","3.00",".308","71.4%","21.4%","12.5%","73.8","9.00","5.00","9.45","9.08","-0.1","16337"
"Michael A. Taylor","KCR","0","0","0","1","0","2.0","9.00","9.00","4.50",".500","89.3%","33.3%","25.0%","92.5","9.00","9.51","10.62","7.09","-0.1","11489"
"Ronel Blanco","HOU","0","0","0","7","0","6.1","9.95","5.68","1.42",".368","69.0%","20.0%","12.5%","95.6","7.11","7.77","5.33","5.15","-0.1","19407"
"Kyle Muller","ATL","0","1","0","1","1","2.2","10.13","20.25","0.00",".400","30.0%","44.4%","0.0%","95.0","23.63","8.73","7.62","8.17","-0.1","20167"
"Domingo Tapia","OAK","0","0","0","6","0","8.1","7.56","6.48","1.08",".387","51.1%","46.9%","9.1%","97.5","10.80","3.67","5.16","5.56","-0.1","12178"
"Robbie Erlin","LAD","0","0","0","2","0","2.0","4.50","4.50","4.50",".167","62.5%","28.6%","33.3%","89.4","9.00","8.01","10.12","5.85","-0.1","10354"
"Daniel Duarte","CIN","0","0","0","3","0","2.2","6.75","10.13","3.38",".250","65.2%","11.1%","14.3%","96.2","10.13","6.44","9.87","8.89","-0.1","17480"
"Joe Barlow","TEX","3","1","13","30","0","30.1","6.82","2.37","1.19",".226","69.3%","35.6%","9.8%","95.0","3.26","4.90","4.30","4.60","-0.1","22296"
"Sean Reid-Foley","NYM","0","0","0","7","0","10.0","7.20","6.30","0.90",".222","66.2%","39.3%","7.1%","96.0","5.40","3.29","5.22","6.00","-0.1","17034"
"Tommy Henry","ARI","0","1","0","1","1","5.0","5.40","5.40","1.80",".214","60.6%","33.3%","12.5%","91.5","7.20","","6.92","6.70","-0.1","26285"
"Kris Bubic","KCR","2","6","0","17","16","74.1","7.39","4.72","1.45",".306","67.8%","43.7%","15.0%","91.6","5.45","5.77","5.19","4.69","-0.1","21455"
"Donovan Walton","SFG","0","0","0","1","0","1.0","0.00","9.00","9.00",".400","38.5%","50.0%","100.0%","46.2","27.00","17.46","19.12","7.60","-0.1","19314"
"Angel Zerpa","KCR","2","1","0","3","2","11.0","2.45","2.45","1.64",".194","97.8%","51.4%","16.7%","94.2","1.64","7.53","5.75","5.01","-0.1","22717"
"Drew Smith","NYM","2","3","0","37","0","41.0","10.32","3.07","1.76",".255","86.6%","34.0%","14.8%","95.9","3.51","3.91","4.39","3.81","-0.1","17755"
"Erasmo Ramirez","WSN","3","1","0","38","2","52.0","6.40","1.73","1.56",".308","82.5%","43.6%","15.5%","93.5","3.63","3.72","4.75","4.16","-0.1","10314"
"Kirby Snead","OAK","1","0","0","26","0","24.0","8.25","6.38","0.75",".382","70.8%","32.5%","5.6%","93.8","6.00","4.22","4.49","5.64","-0.1","19179"
"Locke St. John","CHC","0","0","0","1","0","2.0","18.00","0.00","9.00",".333","0.0%","0.0%","50.0%","89.3","13.50","26.58","12.12","2.09","-0.1","16850"
"Ray Kerr","SDP","0","0","0","7","0","5.0","5.40","7.20","1.80",".154","35.7%","21.4%","11.1%","96.1","9.00","12.24","6.92","6.99","-0.1","23809"
"Rico Garcia","BAL","0","0","0","4","0","6.0","3.00","3.00","3.00",".273","83.3%","37.5%","16.7%","95.4","6.00","5.41","7.78","6.42","-0.1","20023"
"Blake Taylor","HOU","1","1","0","19","0","16.0","5.06","5.63","0.56",".259","77.2%","45.5%","6.3%","92.7","3.94","4.25","4.87","5.54","-0.1","16418"
"David McKay","- - -","0","0","0","4","0","6.2","4.05","5.40","1.35",".292","66.0%","44.0%","10.0%","92.4","6.75","8.62","5.97","6.25","-0.1","19814"
"Luke Barker","MIL","0","0","0","3","0","4.0","6.75","0.00","4.50",".357","47.6%","50.0%","66.7%","91.0","11.25","13.56","8.12","2.73","-0.1","19609"
"Adam Kolarek","OAK","0","1","0","15","0","17.2","4.58","4.08","0.51",".328","74.3%","69.5%","11.1%","89.9","4.58","4.65","4.70","4.72","-0.1","10843"
"Andrew Vasquez","TOR","0","0","0","9","0","6.2","8.10","4.05","1.35",".263","56.6%","45.0%","20.0%","","8.10","5.93","5.97","5.13","-0.1","19482"
"Yoan Lopez","NYM","1","0","0","7","0","10.2","8.44","4.22","1.69",".286","83.3%","40.0%","12.5%","95.8","3.38","3.44","5.37","5.16","-0.1","17181"
"Dusten Knight","TBR","0","1","0","4","0","8.0","6.75","3.38","2.25",".240","73.2%","46.2%","20.0%","90.1","4.50","3.80","5.99","4.60","-0.1","16537"
"Ethan Small","MIL","0","0","0","2","2","6.1","9.95","11.37","1.42",".412","75.3%","33.3%","16.7%","91.1","7.11","8.31","6.75","6.10","-0.1","26364"
"Paolo Espino","WSN","0","3","0","29","9","66.2","6.75","1.76","1.76",".284","82.1%","35.2%","13.1%","88.5","3.78","4.74","4.78","4.45","-0.1","8246"
"Tyler Matzek","ATL","1","2","0","22","0","22.2","6.35","4.37","0.79",".180","56.0%","35.5%","6.9%","94.3","3.57","3.94","4.57","5.33","-0.1","10058"
"Corbin Martin","ARI","0","1","0","7","2","22.1","8.46","4.84","1.21",".338","70.1%","29.9%","10.7%","94.0","4.84","6.64","4.59","4.71","-0.1","19884"
"Taylor Widener","ARI","0","0","0","4","0","4.2","5.79","3.86","1.93",".421","66.0%","15.0%","10.0%","93.8","9.64","11.06","6.55","6.95","-0.1","19266"
"Spencer Patton","TEX","0","0","0","7","0","7.0","6.43","3.86","1.29",".167","78.9%","52.6%","14.3%","92.4","3.86","3.36","5.69","5.32","-0.1","12361"
"Connor Sadzeck","MIL","0","0","0","2","0","3.0","6.00","3.00","6.00",".250","90.9%","10.0%","25.0%","94.9","9.00","8.16","11.45","6.75","-0.1","13483"
"Diego Castillo","PIT","0","0","0","2","0","2.0","4.50","13.50","4.50",".556","23.3%","70.0%","50.0%","65.5","36.00","10.92","14.62","9.60","-0.1","19906"
"Angel De Jesus","DET","0","0","0","6","0","9.1","6.75","2.89","1.93",".214","98.0%","33.3%","11.1%","94.1","2.89","4.77","6.01","6.09","-0.1","22323"
"Luis Frias","ARI","0","0","0","4","0","6.0","4.50","10.50","0.00",".417","50.0%","41.7%","0.0%","96.5","13.50","5.89","6.12","8.59","-0.1","21997"
"Dee Strange-Gordon","WSN","0","0","0","1","0","1.0","0.00","27.00","9.00",".333","65.2%","25.0%","33.3%","56.9","27.00","28.69","28.12","19.58","-0.1","8203"
"Dinelson Lamet","SDP","0","1","0","13","0","12.1","11.68","6.57","1.46",".412","51.7%","34.3%","14.3%","95.3","9.49","5.93","5.06","4.64","-0.1","17186"
"Max Schrock","CIN","0","0","0","1","0","1.0","0.00","0.00","18.00",".625","47.6%","10.0%","100.0%","57.0","45.00","33.77","29.12","6.09","-0.1","17750"
"Ian Hamilton","MIN","0","0","0","1","0","2.2","0.00","3.38","3.38",".222","76.9%","30.0%","33.3%","93.8","6.75","5.93","9.12","5.91","-0.1","19261"
"Jhoulys Chacin","COL","4","2","0","32","0","44.0","6.95","3.68","1.23",".304","47.0%","37.8%","10.5%","93.0","7.36","4.58","4.71","4.86","-0.1","2608"
"Dillon Peters","PIT","5","2","0","22","4","39.1","5.95","3.89","1.14",".256","71.1%","43.0%","10.4%","93.1","4.58","4.58","4.74","4.91","-0.1","18790"
"Bruce Zimmermann","BAL","2","5","0","14","13","67.2","6.12","1.46","2.39",".329","71.6%","38.5%","19.1%","90.9","5.85","6.52","5.79","4.40","-0.1","20370"
"Cody Poteet","MIA","0","1","0","12","2","28.0","6.75","3.54","1.29",".244","77.5%","51.2%","16.0%","95.0","3.86","4.68","4.65","4.12","-0.1","18769"
"Matthew Liberatore","STL","2","1","0","7","6","27.0","7.33","4.67","1.67",".326","77.5%","35.6%","12.8%","93.2","5.33","5.52","5.45","5.19","-0.1","22294"
"Garrett Hill","DET","1","3","0","5","5","26.0","3.81","3.81","1.38",".235","62.5%","36.0%","10.0%","91.7","5.88","7.21","5.66","5.94","-0.1","25097"
"Wil Myers","SDP","0","0","0","1","0","1.0","0.00","0.00","18.00",".000","100.0%","0.0%","40.0%","63.4","18.00","12.32","29.12","10.55","-0.1","10047"
"Yadier Molina","STL","0","0","0","2","0","2.0","4.50","0.00","9.00",".444","62.5%","27.3%","66.7%","68.0","18.00","9.33","15.12","4.35","-0.1","7007"
"Jeremy Beasley","TOR","0","0","0","9","0","15.0","11.40","3.00","2.40",".294","77.9%","28.9%","20.0%","95.2","4.80","3.22","5.45","3.97","-0.1","20205"
"Brian Moran","LAA","0","0","0","1","0","0.1","0.00","27.00","27.00",".667","76.9%","25.0%","100.0%","84.5","54.00","21.36","51.12","16.58","-0.1","9646"
"Andrew Wantz","LAA","1","0","0","23","1","29.0","8.07","3.10","1.55",".278","87.5%","28.9%","12.2%","93.6","3.10","4.52","4.81","4.67","-0.1","24933"
"Oliver Perez","ARI","1","1","0","7","0","4.0","2.25","2.25","2.25",".350","11.6%","40.0%","11.1%","88.6","15.75","6.12","7.37","7.46","-0.1","1514"
"Reyes Moronta","LAD","0","0","0","16","0","17.1","10.38","4.15","2.08",".250","81.5%","32.6%","16.7%","95.0","4.67","3.78","5.54","4.60","-0.1","14966"
"Tyson Miller","TEX","0","1","0","2","1","3.0","0.00","12.00","0.00",".357","30.0%","50.0%","0.0%","","18.00","6.32","8.12","10.10","-0.1","19976"
"Jason Alexander","MIL","2","1","0","10","7","45.0","4.60","3.80","1.20",".331","66.6%","51.6%","13.0%","93.3","5.60","5.45","5.23","5.01","-0.1","19666"
"Ernie Clement","CLE","0","0","0","2","0","2.0","0.00","0.00","9.00",".444","62.5%","45.5%","66.7%","70.0","18.00","11.74","16.12","5.35","-0.1","20352"
"Derek Law","DET","0","1","0","2","0","2.0","9.00","4.50","4.50",".375","21.7%","33.3%","33.3%","94.9","4.50","17.89","10.62","6.35","-0.1","13133"
"Emilio Pagan","MIN","3","4","9","39","0","37.0","13.38","4.14","1.95",".296","71.4%","42.0%","21.6%","95.5","4.62","3.64","4.33","3.01","-0.1","14771"
"Sean Poppen","ARI","1","2","0","26","0","25.1","6.75","3.91","1.07",".292","74.7%","35.6%","9.7%","","3.91","3.20","4.46","4.74","-0.1","19583"
"Jackson Tetreault","WSN","2","2","0","4","4","21.0","3.86","4.29","1.71",".260","65.7%","40.3%","13.3%","94.5","5.14","7.30","6.16","5.81","-0.1","20565"
"Miguel Yajure","PIT","1","0","0","7","1","14.1","2.51","5.65","0.63",".345","60.8%","42.9%","5.0%","92.5","8.16","9.86","5.77","6.94","-0.1","21111"
"Tanner Tully","CLE","0","0","0","3","0","6.0","3.00","9.00","1.50",".333","79.4%","36.4%","10.0%","91.0","6.00","8.47","7.62","7.93","-0.1","19518"
"Albert Pujols","STL","0","0","0","1","0","1.0","0.00","9.00","18.00",".250","0.0%","33.3%","100.0%","59.5","36.00","8.94","32.12","9.09","-0.1","1177"
"Trent Thornton","TOR","0","2","0","27","0","38.0","7.11","3.55","1.42",".262","76.9%","33.6%","13.0%","93.7","4.26","5.31","4.85","4.60","-0.1","17948"
"Sean Newcomb","- - -","0","0","0","7","0","9.1","7.71","5.79","1.93",".412","52.1%","33.3%","16.7%","95.0","11.57","6.73","6.12","5.24","-0.1","16943"
"Reed Garrett","WSN","0","1","0","6","0","7.2","4.70","8.22","1.17",".357","62.5%","50.0%","10.0%","96.3","8.22","6.20","6.90","7.14","-0.1","16866"
"Nick Sandlin","CLE","4","2","0","28","0","27.2","7.48","6.18","0.65",".219","82.4%","58.1%","8.3%","94.0","2.60","3.29","4.56","4.91","-0.1","20517"
"Andrew Kittredge","TBR","3","1","5","17","0","20.0","6.30","0.90","1.80",".200","87.7%","45.8%","16.7%","96.5","3.15","2.90","4.62","3.80","-0.1","12828"
"Matt Koch","SEA","0","0","0","4","0","4.1","6.23","2.08","4.15",".231","62.5%","20.0%","25.0%","94.0","8.31","5.89","8.42","5.17","-0.2","13420"
"Mark Leiter","CHC","2","4","0","15","4","41.1","9.58","3.27","1.74",".260","70.1%","48.6%","21.6%","91.4","5.01","4.58","4.88","3.70","-0.2","15551"
"Craig Stammen","SDP","1","1","0","27","0","32.1","7.52","1.39","1.67",".278","82.3%","51.5%","18.8%","93.4","3.34","3.41","4.51","3.57","-0.2","7274"
"Devin Smeltzer","MIN","4","2","0","12","12","62.2","5.31","2.44","1.87",".245","81.6%","38.9%","14.1%","89.4","4.02","4.40","5.49","4.98","-0.2","19487"
"Bailey Falter","PHI","0","3","0","11","7","39.0","8.54","2.54","2.31",".306","77.3%","28.8%","17.2%","91.7","4.85","5.27","5.71","4.58","-0.2","20070"
"Trevor May","NYM","1","0","1","9","0","9.1","5.79","2.89","1.93",".353","63.4%","36.1%","12.5%","96.0","7.71","5.03","5.58","5.34","-0.2","6398"
"Jimmy Yacabonis","MIA","1","1","0","9","0","9.1","14.46","4.82","2.89",".409","70.3%","32.0%","27.3%","","6.75","6.52","5.69","3.26","-0.2","15157"
"Anthony Gose","CLE","3","0","0","22","0","21.0","12.00","6.00","1.71",".244","69.7%","26.5%","16.0%","97.3","4.71","4.97","5.07","4.36","-0.2","5097"
"Jose Leclerc","TEX","0","1","0","16","0","21.2","7.48","4.15","1.66",".246","77.9%","30.8%","10.8%","95.8","4.57","3.62","5.38","5.52","-0.2","14524"
"Marco Gonzales","SEA","6","11","0","21","21","118.1","4.94","2.97","1.52",".274","75.7%","43.4%","13.4%","88.4","3.95","4.97","5.31","4.98","-0.2","15467"
"Cole Sands","MIN","0","3","0","5","3","16.1","9.92","3.86","2.20",".360","59.1%","44.4%","17.4%","91.9","8.82","4.90","5.75","4.66","-0.2","21461"
