"Name","Team","W","L","SV","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","vFA (pi)","ERA","xERA","FIP","xFIP","WAR","playerid"
"Archie Bradley","LAA","0","1","2","21","0","18.2","7.23","3.38","0.48",".291","48.7%","57.1%","6.7%","94.0","4.82","3.35","3.34","3.82","0.2","12918"
"Chase De Jong","PIT","4","1","1","31","0","57.1","7.38","3.45","0.94",".190","88.9%","32.5%","8.0%","93.1","1.88","3.35","4.15","4.71","0.2","15036"
"Ryan Yarbrough","TBR","1","8","0","16","9","68.1","7.11","2.37","1.19",".316","68.9%","36.4%","10.3%","86.8","4.87","4.60","4.48","4.64","0.2","16502"
"Phoenix Sanders","TBR","0","0","0","8","0","14.2","7.36","1.84","0.00",".286","66.7%","41.5%","0.0%","89.8","3.07","4.36","2.10","3.70","0.2","20541"
"Sean Hjelle","SFG","0","1","0","3","0","6.0","13.50","3.00","0.00",".476","33.3%","57.1%","0.0%","91.9","9.00","3.93","1.12","1.85","0.2","21481"
"Josh Winder","MIN","4","3","0","10","6","45.1","5.76","2.78","1.19",".261","74.6%","37.5%","10.2%","94.3","3.77","4.12","4.62","4.81","0.2","24606"
"Rony Garcia","DET","3","3","0","16","8","51.0","8.47","2.29","1.59",".235","67.6%","31.2%","13.6%","93.0","4.41","6.30","4.53","4.14","0.2","20430"
"Wyatt Mills","- - -","0","1","0","27","0","29.1","7.98","3.99","0.31",".301","68.1%","42.2%","3.4%","92.4","4.60","4.70","3.63","4.64","0.2","20010"
"Javier Assad","CHC","0","0","0","3","2","10.0","5.40","5.40","0.00",".294","93.8%","44.1%","0.0%","93.3","0.90","4.04","3.72","5.19","0.2","21741"
"Justin Wilson","CIN","0","1","0","5","0","3.2","17.18","0.00","0.00",".500","66.7%","50.0%","0.0%","95.3","2.45","1.46","-0.70","0.10","0.2","4301"
"Jaime Barria","LAA","2","3","0","28","1","71.2","6.03","2.26","1.13",".211","77.4%","40.5%","10.3%","92.1","2.51","4.09","4.25","4.40","0.2","18356"
"Jeff Hoffman","CIN","2","0","0","35","1","44.2","9.07","4.63","1.01",".289","74.6%","28.6%","7.5%","94.4","3.83","4.18","4.31","5.05","0.2","17432"
"Tyler Rogers","SFG","2","4","0","57","0","59.0","5.64","3.05","0.46",".295","63.1%","54.9%","5.8%","83.5","4.58","3.60","3.80","4.43","0.2","15541"
"Aaron Sanchez","- - -","3","4","0","11","10","49.0","6.24","2.57","1.29",".366","60.6%","52.1%","15.2%","92.6","6.98","4.86","4.69","4.21","0.2","11490"
"Richard Bleier","MIA","2","2","0","45","1","41.1","5.88","2.18","0.65",".354","78.9%","50.3%","8.8%","90.8","3.27","4.04","3.56","3.82","0.2","7803"
"Kyle Barraclough","LAA","0","1","0","8","0","9.0","9.00","4.00","0.00",".292","72.7%","25.0%","0.0%","93.3","3.00","4.39","2.45","4.25","0.2","13713"
"Michael Grove","LAD","0","0","0","3","2","9.1","6.75","4.82","0.00",".343","47.1%","45.5%","0.0%","94.7","4.82","2.91","3.23","5.11","0.2","23221"
"Carl Edwards Jr.","WSN","5","3","2","47","0","51.1","8.42","3.86","1.05",".235","79.8%","51.4%","12.2%","94.7","2.98","3.11","4.11","4.00","0.2","13607"
"Joey Wentz","DET","0","1","0","2","2","6.2","6.75","2.70","0.00",".364","40.0%","45.5%","0.0%","93.4","8.10","6.47","2.52","3.84","0.2","19962"
"Ryan Feltner","COL","2","6","0","14","13","67.0","7.79","3.09","1.75",".298","66.4%","43.3%","16.9%","94.5","5.78","5.65","5.08","4.24","0.2","21446"
"Jonathan Loaisiga","NYY","1","3","1","38","0","34.0","7.68","3.97","0.79",".281","61.3%","53.5%","11.5%","97.7","5.03","3.95","3.89","3.86","0.2","19753"
"Tanner Banks","CHW","1","0","0","32","0","47.0","7.66","3.26","0.77",".269","64.9%","47.4%","9.5%","93.0","3.26","4.30","3.67","3.88","0.2","16990"
"Steven Wilson","SDP","4","1","1","38","0","42.0","8.36","3.21","1.29",".200","80.9%","21.1%","8.8%","95.1","3.00","2.73","4.26","4.78","0.2","20353"
"Julian Merryweather","TOR","0","2","0","20","0","18.1","8.35","1.47","0.98",".356","59.5%","52.5%","9.5%","97.4","6.38","4.92","3.50","3.77","0.2","16703"
"Tommy Henry","ARI","3","3","0","6","6","31.2","6.54","4.55","0.85",".295","71.4%","41.7%","8.1%","91.5","4.83","5.19","4.61","5.09","0.2","26285"
"Janson Junk","LAA","1","1","0","3","2","8.1","11.88","3.24","1.08",".409","60.3%","60.9%","20.0%","92.7","6.48","3.23","3.12","2.44","0.2","23301"
"Aaron Bummer","CHW","0","1","1","20","0","17.2","10.70","4.58","0.51",".383","73.4%","58.3%","14.3%","","3.06","5.19","3.35","3.19","0.2","16258"
"Kevin Ginkel","ARI","1","0","0","16","0","16.2","9.18","3.78","0.54",".388","67.7%","52.0%","7.1%","96.1","4.86","3.14","3.30","3.75","0.2","19876"
"Max Kranick","PIT","0","0","0","2","0","5.0","7.20","5.40","0.00",".250","100.0%","25.0%","0.0%","95.4","0.00","2.18","3.32","5.08","0.2","22175"
"Paolo Espino","WSN","0","6","0","35","15","96.0","7.03","1.78","1.69",".298","78.4%","38.7%","14.1%","88.5","4.22","4.60","4.65","4.17","0.2","8246"
"Chris Sale","BOS","0","1","0","2","2","5.2","7.94","1.59","0.00",".278","57.1%","50.0%","0.0%","94.9","3.18","4.09","2.41","3.19","0.2","10603"
"Tony Santillan","CIN","0","1","4","21","0","19.2","9.61","5.49","0.46",".379","66.5%","29.8%","4.3%","96.3","5.49","4.57","4.09","5.14","0.2","19926"
"DL Hall","BAL","0","1","0","2","1","4.2","15.43","5.79","0.00",".455","37.5%","36.4%","0.0%","96.1","9.64","3.45","1.62","2.88","0.2","22207"
"Jonathan Hernandez","TEX","1","1","4","16","0","16.1","7.71","4.41","0.00",".340","61.5%","68.0%","0.0%","96.2","3.86","4.42","3.06","3.78","0.2","17464"
"Luis Gil","NYY","0","0","0","1","1","4.0","11.25","4.50","0.00",".417","42.9%","41.7%","0.0%","97.2","9.00","3.48","2.12","3.22","0.2","21052"
"Denyi Reyes","BAL","0","0","0","3","1","7.2","3.52","1.17","0.00",".296","77.8%","44.4%","0.0%","92.9","2.35","2.23","2.73","4.64","0.2","20526"
"Matt Foster","CHW","1","2","1","48","0","45.0","8.40","3.40","1.20",".289","67.8%","31.1%","9.8%","93.9","4.40","4.18","4.12","4.38","0.2","19647"
"Brent Suter","MIL","5","3","0","43","0","54.0","7.00","3.00","0.83",".267","72.4%","44.1%","8.9%","86.5","3.33","3.35","3.88","4.20","0.2","13942"
"Johan Oviedo","- - -","2","1","0","15","2","28.1","9.53","3.18","1.27",".312","89.8%","45.7%","12.9%","95.8","2.86","3.11","4.00","3.77","0.2","22487"
"Robert Suarez","SDP","4","1","1","32","0","34.1","10.49","4.19","1.05",".244","79.7%","43.9%","14.8%","97.6","3.15","3.87","3.97","3.61","0.2","30115"
"Ty Blach","COL","1","0","1","19","1","39.0","4.85","2.54","0.92",".319","58.1%","43.8%","8.0%","91.2","6.46","4.51","4.30","4.85","0.1","14361"
"Nick Sandlin","CLE","5","2","0","37","0","35.2","8.33","5.30","0.50",".213","84.6%","57.8%","7.4%","93.9","2.02","3.02","3.85","4.23","0.1","20517"
"Kaleb Ort","BOS","0","1","0","15","0","19.0","8.05","4.26","0.47",".410","56.2%","26.7%","3.7%","95.8","7.11","5.69","3.75","5.15","0.1","20061"
"Alex Young","- - -","0","0","0","15","0","13.1","7.43","4.73","0.00",".395","79.2%","51.2%","0.0%","91.2","2.70","3.84","3.05","4.15","0.1","18333"
"Lou Trivino","- - -","2","8","10","53","0","44.1","11.17","4.26","1.02",".397","70.8%","53.9%","15.2%","95.7","4.87","4.15","3.73","3.36","0.1","15043"
"Kyle Crick","CHW","2","0","0","14","0","15.2","10.91","6.32","0.00",".294","69.6%","32.4%","0.0%","92.3","4.02","4.36","3.18","4.12","0.1","13182"
"Zack Thompson","STL","1","1","1","13","1","24.0","6.75","3.00","0.75",".188","78.1%","54.5%","11.1%","94.9","2.25","3.45","3.70","3.72","0.1","25918"
"Dominic Leone","SFG","4","5","3","53","0","47.0","9.57","4.40","0.96",".353","76.5%","40.4%","10.2%","95.4","4.02","3.68","3.84","3.99","0.1","13763"
"Scott Alexander","SFG","0","0","0","4","0","4.2","7.71","0.00","0.00",".250","66.7%","75.0%","0.0%","","1.93","1.24","1.41","1.72","0.1","10591"
"Humberto Castellanos","ARI","3","2","0","11","9","44.1","6.50","2.44","1.42",".309","65.8%","33.3%","12.1%","89.4","5.68","5.36","4.81","4.68","0.1","21183"
"Eric Stout","- - -","0","0","1","16","0","17.1","10.38","5.19","0.52",".367","71.9%","34.0%","4.3%","92.5","4.67","3.63","3.81","5.01","0.1","16873"
"Logan Allen","- - -","1","0","0","7","0","7.2","8.22","5.87","0.00",".444","72.2%","44.4%","0.0%","92.1","5.87","6.34","3.64","5.56","0.1","18555"
"Jhon Romero","MIN","0","0","0","4","0","5.0","10.80","1.80","0.00",".529","80.0%","70.6%","0.0%","94.4","3.60","2.59","1.32","1.61","0.1","19940"
"Beau Brieske","DET","3","6","0","15","15","81.2","5.95","2.76","1.54",".241","75.6%","37.5%","12.5%","94.4","4.19","5.58","4.98","4.77","0.1","26079"
"Joan Adon","WSN","1","12","0","14","14","64.2","7.65","5.43","1.11",".337","61.9%","47.8%","11.8%","95.0","7.10","6.03","5.12","5.05","0.1","22925"
"Daniel Mengden","KCR","0","1","1","5","1","7.0","10.29","1.29","1.29",".409","62.5%","34.8%","12.5%","92.5","5.14","5.36","3.12","2.94","0.1","16980"
"Gabe Speier","KCR","0","1","0","17","1","19.1","6.52","2.33","0.93",".250","87.9%","45.6%","8.7%","93.7","2.33","2.75","3.79","4.19","0.1","17170"
"Jarlin Garcia","SFG","1","3","0","49","0","52.0","7.96","2.60","1.21",".262","73.7%","44.0%","10.9%","93.6","2.77","4.01","3.97","4.02","0.1","18282"
"Logan Gillaspie","BAL","0","0","0","13","0","12.0","3.75","1.50","0.00",".370","70.0%","32.6%","0.0%","95.4","3.75","6.22","3.04","4.75","0.1","22461"
"James Norwood","PHI","1","0","0","20","0","17.1","11.42","4.67","1.04",".423","53.0%","33.3%","10.5%","96.8","8.31","4.42","3.64","3.75","0.1","16440"
"Jhonathan Diaz","LAA","1","1","0","4","3","15.1","6.46","5.87","0.59",".273","83.3%","51.1%","7.1%","91.5","2.93","4.82","4.49","4.98","0.1","20298"
"JT Chargois","TBR","2","0","0","7","1","6.2","8.10","4.05","0.00",".250","85.7%","68.8%","0.0%","95.7","0.00","3.74","2.67","3.11","0.1","13767"
"Parker Mushinski","HOU","0","0","0","7","0","7.1","9.82","3.68","0.00",".278","66.7%","50.0%","0.0%","92.3","3.68","4.04","2.58","3.58","0.1","21324"
"David Price","LAD","2","0","1","38","0","38.1","8.69","1.88","1.41",".287","92.9%","55.8%","18.8%","92.5","2.58","3.68","3.85","3.04","0.1","3184"
"Joe Kelly","CHW","1","3","1","34","1","29.0","11.48","6.21","0.62",".372","56.6%","65.8%","11.8%","","7.45","3.68","3.84","3.81","0.1","9761"
"Mauricio Llovera","SFG","0","0","0","17","1","16.1","11.02","4.41","1.10",".286","72.9%","46.5%","12.5%","95.3","4.41","2.75","3.73","3.58","0.1","20080"
"James Naile","STL","0","0","0","5","0","6.0","6.00","0.00","0.00",".125","100.0%","50.0%","0.0%","91.7","0.00","2.05","1.79","3.01","0.1","18186"
"Kris Bubic","KCR","2","10","0","23","22","105.1","7.18","4.53","1.37",".330","68.6%","42.0%","13.9%","91.8","5.47","5.95","5.04","4.67","0.1","21455"
"Casey Mize","DET","0","1","0","2","2","10.0","3.60","1.80","0.90",".316","66.2%","36.8%","5.6%","94.0","5.40","5.95","4.22","5.56","0.1","20492"
"Vince Velasquez","CHW","3","3","0","18","8","58.0","7.45","2.95","1.55",".267","66.7%","33.9%","11.2%","93.4","5.12","5.58","4.79","4.80","0.1","11189"
"Hyun-Jin Ryu","TOR","2","0","0","6","6","27.0","5.33","1.33","1.67",".307","65.5%","45.7%","14.7%","89.4","5.67","5.22","4.79","4.23","0.1","14444"
"Shane Baz","TBR","1","2","0","6","6","27.0","10.00","3.00","1.67",".306","73.3%","42.9%","19.2%","96.0","5.00","4.24","4.42","3.42","0.1","22264"
"Dustin May","LAD","1","2","0","3","3","16.0","10.13","4.50","1.13",".229","71.4%","54.1%","16.7%","98.2","4.50","3.87","4.56","4.03","0.1","19716"
"Miguel Castro","NYY","5","0","0","32","0","27.0","10.00","4.33","0.67",".319","68.9%","46.6%","8.7%","","4.00","4.73","3.75","4.04","0.1","15684"
"Tayler Scott","SDP","0","1","0","8","0","12.0","9.75","4.50","0.75",".462","63.6%","45.0%","8.3%","94.1","6.75","4.86","3.54","3.92","0.1","13652"
"Yerry De Los Santos","PIT","0","3","3","26","0","25.2","9.12","3.86","1.05",".268","53.7%","52.8%","12.0%","95.2","4.91","4.66","4.02","3.93","0.1","21420"
"Manuel Rodriguez","CHC","1","0","1","3","0","4.2","3.86","1.93","0.00",".267","60.0%","60.0%","0.0%","95.3","1.93","6.59","2.91","3.54","0.1","20794"
"Steven Brault","CHC","0","0","0","9","0","9.0","8.00","5.00","0.00",".320","71.4%","44.0%","0.0%","91.2","3.00","2.84","3.34","5.30","0.1","15291"
"Matt Wisler","TBR","3","3","1","38","5","42.0","7.29","3.00","1.29",".202","72.3%","24.6%","8.8%","90.1","2.36","3.25","4.36","4.88","0.1","12804"
"Ken Waldichuk","OAK","0","0","0","1","1","4.2","11.57","7.71","0.00",".385","88.9%","61.5%","0.0%","94.8","1.93","4.45","3.12","3.75","0.1","27681"
"Tim Mayza","TOR","5","0","0","48","0","37.2","7.65","2.15","1.19",".284","83.8%","55.2%","26.3%","93.7","2.87","4.57","3.94","2.96","0.1","15042"
"JoJo Romero","- - -","0","0","0","7","0","8.0","7.88","2.25","1.13",".222","71.4%","55.6%","20.0%","95.6","3.38","3.93","3.75","3.04","0.1","19574"
"Mark Appel","PHI","0","0","0","6","0","10.1","4.35","2.61","0.00",".281","83.3%","56.3%","0.0%","94.7","1.74","3.11","3.02","4.30","0.1","14823"
"Mason Thompson","WSN","0","0","0","10","0","9.0","7.00","3.00","0.00",".200","88.9%","50.0%","0.0%","96.8","1.00","2.69","2.90","4.04","0.1","21850"
"Robert Stephenson","- - -","2","1","0","47","0","47.0","7.66","2.49","1.53",".322","59.9%","28.7%","11.3%","96.9","5.74","4.89","4.53","4.53","0.1","13594"
"Jason Alexander","MIL","2","1","0","15","8","58.0","5.28","3.41","1.09",".319","68.5%","52.6%","13.2%","93.3","4.97","5.12","4.81","4.58","0.1","19666"
"Juan Minaya","MIN","1","0","0","6","0","9.2","10.24","4.66","0.00",".308","62.5%","50.0%","0.0%","93.8","5.59","3.16","3.33","4.54","0.1","10341"
"Nick Vespi","BAL","5","0","1","22","0","23.1","9.64","3.09","1.16",".339","79.9%","43.1%","15.8%","88.6","3.86","5.09","3.81","3.33","0.1","21093"
"Austin Brice","PIT","0","0","0","4","0","6.2","6.75","4.05","0.00",".211","57.1%","52.6%","0.0%","93.9","4.05","2.93","2.97","4.29","0.1","17237"
"Nick Wittgren","STL","1","0","1","29","0","29.0","5.28","3.10","0.31",".333","63.0%","43.0%","2.9%","91.6","5.90","4.18","3.84","5.12","0.1","15594"
"Angel Rondon","STL","1","0","0","1","0","5.0","7.20","5.40","0.00",".077","100.0%","23.1%","0.0%","92.9","0.00","3.45","3.32","5.67","0.1","22036"
"Marcos Diplan","BAL","0","0","0","5","0","5.2","12.71","7.94","0.00",".286","77.8%","42.9%","0.0%","93.2","1.59","4.36","2.94","3.72","0.1","17583"
"Daniel Castano","MIA","1","3","0","10","7","35.2","5.05","2.27","1.26",".308","71.7%","45.9%","14.3%","91.7","4.04","4.79","4.75","4.36","0.1","19805"
"Josh Sborz","TEX","1","0","0","19","1","22.1","12.90","4.43","1.61",".396","65.8%","29.8%","17.4%","97.0","6.45","4.95","4.06","3.24","0.1","18323"
"Norge Ruiz","OAK","0","1","0","5","0","7.1","12.27","2.45","1.23",".571","45.5%","28.6%","10.0%","92.3","12.27","6.34","2.98","3.21","0.1","19580"
"Cade Cavalli","WSN","0","1","0","1","1","4.1","12.46","4.15","0.00",".500","36.4%","50.0%","0.0%","95.5","14.54","3.84","3.81","5.51","0.1","27473"
"Fernando Cruz","CIN","0","0","0","1","0","1.0","18.00","0.00","0.00",".000","100.0%","0.0%","0.0%","95.3","0.00","0.04","-0.88","0.59","0.1","7048"
"Jake Cousins","MIL","2","1","0","8","0","8.0","14.63","5.63","1.13",".389","79.4%","52.6%","14.3%","96.4","4.50","3.79","3.75","3.41","0.1","21620"
"Drew Carlton","DET","0","0","0","5","0","8.2","7.27","0.00","1.04",".125","0.0%","48.0%","10.0%","91.5","2.08","3.90","3.01","3.20","0.1","19868"
"Ryan Castellani","OAK","0","0","0","3","0","2.2","3.38","0.00","0.00",".200","50.0%","60.0%","0.0%","93.3","0.00","4.60","2.37","3.47","0.1","16377"
"Anderson Severino","CHW","0","0","0","6","0","7.1","11.05","4.91","0.00",".368","61.5%","63.2%","0.0%","96.6","6.14","4.09","3.12","4.12","0.0","20582"
"Trevor Gott","MIL","2","2","0","38","0","38.0","9.47","2.37","1.42",".232","64.4%","42.0%","14.6%","95.4","4.03","2.86","4.09","3.63","0.0","15046"
"Zach Thompson","PIT","3","10","0","25","22","108.2","6.54","3.56","1.57",".300","70.5%","45.8%","16.2%","92.4","5.13","5.12","5.18","4.49","0.0","16094"
"Jay Jackson","ATL","0","0","0","2","0","1.1","6.75","0.00","0.00",".250","100.0%","0.0%","0.0%","92.4","0.00","1.14","1.62","3.82","0.0","7432"
"Greg Weissert","NYY","1","0","0","4","0","5.1","11.81","3.38","0.00",".250","14.3%","41.7%","0.0%","94.4","10.13","2.77","2.75","4.12","0.0","20375"
"Michael Plassmeyer","PHI","0","0","0","1","0","1.1","6.75","0.00","0.00",".000","100.0%","33.3%","0.0%","90.7","0.00","0.61","1.62","3.82","0.0","23191"
"Sam Moll","OAK","2","1","0","49","0","41.0","9.88","4.39","1.10",".252","82.6%","50.0%","13.5%","","2.85","2.73","4.12","3.86","0.0","14874"
"Cody Sedlock","BAL","0","0","0","1","0","3.0","9.00","3.00","0.00",".500","28.6%","41.7%","0.0%","91.0","15.00","6.67","2.12","3.59","0.0","19357"
"Darren O'Day","ATL","2","2","0","28","0","21.2","10.80","4.15","1.25",".296","69.8%","38.6%","10.7%","85.9","4.15","2.69","4.04","4.14","0.0","3321"
"Jose Marte","LAA","0","0","0","7","0","7.0","14.14","11.57","0.00",".167","72.7%","8.3%","0.0%","96.9","3.86","4.63","3.84","5.09","0.0","21761"
"Josh Staumont","KCR","3","3","3","42","0","37.2","10.27","6.93","0.72",".340","62.1%","30.4%","6.7%","96.3","6.45","4.95","4.26","4.98","0.0","18335"
"Mike Baumann","BAL","1","2","0","7","0","12.0","6.75","4.50","0.75",".333","69.9%","38.9%","7.1%","96.5","4.50","6.10","4.45","5.08","0.0","20206"
"Zack Kelly","BOS","0","0","0","3","0","3.0","12.00","6.00","0.00",".500","66.7%","75.0%","0.0%","95.4","6.00","1.46","2.45","2.94","0.0","20349"
"Matt Gage","TOR","0","1","0","11","0","13.0","8.31","4.15","0.69",".167","77.6%","50.0%","9.1%","92.7","1.38","3.04","3.89","4.13","0.0","17381"
"Justus Sheffield","SEA","0","0","0","5","0","6.2","4.05","2.70","0.00",".111","100.0%","64.7%","0.0%","","0.00","3.58","3.12","4.00","0.0","17285"
"Phillips Valdez","BOS","0","1","0","13","0","16.1","7.16","3.86","0.00",".261","56.0%","58.7%","0.0%","","4.41","4.15","3.92","5.08","0.0","15605"
"Ryan Hendrix","CIN","0","0","0","9","0","8.1","9.72","6.48","0.00",".429","70.6%","52.4%","0.0%","95.6","5.40","2.65","3.84","5.07","0.0","19535"
"Jake Hager","ARI","0","0","0","3","0","2.1","3.86","0.00","0.00",".333","33.3%","33.3%","0.0%","62.0","7.71","6.22","2.26","4.15","0.0","12198"
"Michel Baez","SDP","0","0","0","2","0","2.0","9.00","0.00","0.00",".200","100.0%","40.0%","0.0%","94.6","0.00","1.21","1.12","2.59","0.0","20100"
"Garrett Cleavinger","- - -","0","1","0","6","0","7.2","12.91","3.52","1.17",".381","34.5%","38.1%","11.1%","96.2","8.22","5.43","3.51","3.54","0.0","17897"
"Jake Walsh","STL","0","1","0","3","0","2.2","16.88","6.75","0.00",".429","33.3%","42.9%","0.0%","95.2","13.50","4.82","2.75","4.40","0.0","20227"
"Ryan Weathers","SDP","0","0","0","1","1","3.2","7.36","9.82","0.00",".429","60.0%","50.0%","0.0%","93.9","9.82","3.82","4.76","6.36","0.0","23796"
"Brandon Hughes","CHC","2","1","3","43","0","45.2","11.63","2.96","1.58",".222","85.4%","36.2%","18.2%","93.2","2.96","3.02","4.19","3.33","0.0","23460"
"Kyle Tyler","SDP","1","0","0","2","0","4.0","4.50","2.25","0.00",".182","100.0%","63.6%","0.0%","90.7","0.00","3.38","2.87","3.60","0.0","22092"
"Ken Giles","SEA","0","0","0","5","0","4.1","12.46","8.31","0.00",".125","100.0%","37.5%","0.0%","94.8","0.00","2.93","3.12","4.14","0.0","12910"
"Tommy Hunter","NYM","0","1","0","13","0","16.0","9.56","1.69","1.69",".326","89.3%","39.6%","13.6%","93.5","2.25","4.48","4.00","3.58","0.0","1157"
"Cam Alldred","PIT","0","0","0","1","0","1.0","9.00","0.00","0.00",".333","100.0%","66.7%","0.0%","88.1","0.00","0.75","1.12","2.59","0.0","25078"
"Max Castillo","- - -","0","1","0","10","3","25.2","8.06","2.10","1.75",".197","82.4%","55.1%","20.8%","93.4","2.81","3.71","4.56","3.40","0.0","21956"
"Robert Dugger","- - -","0","1","0","4","1","16.0","10.69","3.94","1.69",".372","68.8%","28.3%","15.0%","89.8","6.19","4.82","4.50","3.89","0.0","19191"
"Rob Zastryzny","NYM","0","0","0","1","0","1.0","9.00","0.00","0.00",".333","0.0%","33.3%","0.0%","92.8","9.00","3.00","1.12","2.59","0.0","15094"
"Luis Castillo","DET","0","0","0","2","0","2.0","4.50","0.00","0.00",".250","100.0%","75.0%","0.0%","93.8","0.00","5.19","2.12","2.85","0.0","20638"
"Steven Okert","MIA","5","2","0","54","0","46.2","11.19","3.86","1.35",".229","90.9%","34.5%","14.3%","93.6","2.51","2.93","4.19","3.78","0.0","13580"
"Hirokazu Sawamura","BOS","1","1","0","49","0","50.2","7.11","4.80","0.71",".273","73.8%","50.0%","8.5%","96.1","3.73","4.30","4.17","4.50","0.0","27515"
"Danny Coulombe","MIN","0","0","0","10","0","12.1","6.57","6.57","0.00",".200","81.3%","37.1%","0.0%","91.8","1.46","3.07","3.85","5.52","0.0","13293"
"Phil Bickford","LAD","2","1","0","52","0","51.0","9.35","2.47","1.59",".282","68.8%","38.4%","14.1%","94.1","4.94","3.68","4.28","3.83","0.0","18519"
"Touki Toussaint","LAA","1","1","0","7","2","23.2","9.13","7.23","0.76",".226","69.3%","53.8%","12.5%","93.0","4.94","4.01","4.98","4.87","0.0","16929"
"Aneurys Zabala","MIA","0","0","0","2","0","2.2","6.75","3.38","0.00",".375","100.0%","25.0%","0.0%","99.4","0.00","10.65","2.75","4.95","0.0","20802"
"Jordan Holloway","MIA","0","0","0","1","0","2.2","6.75","3.38","0.00",".375","75.0%","50.0%","0.0%","95.1","3.38","1.83","2.75","3.30","0.0","20631"
"William Woods","ATL","0","0","0","2","0","2.0","9.00","4.50","0.00",".400","100.0%","20.0%","0.0%","95.2","0.00","2.40","2.62","4.09","0.0","25075"
"Luke Bard","- - -","1","1","0","9","0","15.0","4.80","4.20","0.00",".167","81.3%","39.0%","0.0%","94.1","1.80","5.58","3.85","5.03","0.0","14288"
"Reiss Knehr","SDP","0","0","0","5","1","13.2","6.59","2.63","0.66",".250","73.9%","29.3%","5.6%","93.0","3.95","2.97","4.36","5.35","0.0","21541"
"Nick Duron","PHI","0","0","0","1","0","1.0","9.00","0.00","0.00",".667","100.0%","100.0%","0.0%","97.2","0.00","1.89","1.12","1.12","0.0","21092"
"Sam Coonrod","PHI","0","0","0","6","0","6.2","9.45","6.75","0.00",".267","50.0%","46.7%","0.0%","97.2","5.40","3.98","3.72","4.60","0.0","17264"
"Freddy Tarnok","ATL","0","0","0","1","0","0.2","13.50","0.00","0.00",".500","100.0%","50.0%","0.0%","96.7","0.00","3.93","0.12","0.12","0.0","23324"
"Kody Clemens","DET","0","0","0","5","0","5.0","0.00","1.80","0.00",".333","75.0%","33.3%","0.0%","59.6","3.60","7.15","3.72","6.07","0.0","20572"
"Cole Sands","MIN","0","3","0","9","3","23.1","10.03","2.70","1.54",".362","64.8%","42.5%","12.9%","91.9","6.56","4.24","4.28","4.00","0.0","21461"
"Cristofer Ogando","TBR","0","0","0","1","0","2.0","4.50","4.50","0.00",".167","50.0%","33.3%","0.0%","95.1","4.50","8.66","3.62","5.09","0.0","20667"
"Yolmer Sanchez","BOS","0","0","0","1","0","1.0","0.00","0.00","0.00",".500","66.7%","16.7%","0.0%","78.1","9.00","6.93","3.12","7.52","0.0","11602"
"Nick Neidert","MIA","0","1","0","1","1","5.0","5.40","0.00","1.80",".250","83.3%","41.2%","16.7%","92.0","3.60","4.27","4.52","3.68","0.0","18699"
"Tucker Barnhart","DET","0","0","0","1","0","1.0","0.00","0.00","0.00",".600","66.7%","20.0%","0.0%","72.3","9.00","0.00","3.12","6.06","0.0","10200"
"Wily Peralta","DET","2","0","0","28","1","38.1","7.51","5.63","0.47",".294","83.6%","46.4%","5.6%","95.5","2.58","4.12","4.09","4.79","0.0","7738"
"Bowden Francis","TOR","0","0","0","1","0","0.2","13.50","0.00","0.00",".500","100.0%","50.0%","0.0%","92.5","0.00","0.72","0.12","0.12","0.0","20548"
"Jose Cuas","KCR","3","2","1","39","0","32.0","8.16","5.34","0.56",".323","74.7%","52.1%","8.3%","90.8","3.66","3.95","4.18","4.47","0.0","17701"
"Darick Hall","PHI","0","0","0","1","0","0.1","0.00","0.00","0.00",".500","100.0%","0.0%","0.0%","84.5","0.00","9.96","3.12","7.52","0.0","19717"
"Anthony Kay","TOR","0","0","0","1","0","2.0","13.50","4.50","0.00",".400","75.0%","20.0%","0.0%","94.4","4.50","8.93","3.12","3.85","0.0","20387"
"Jermaine Palacios","MIN","0","0","0","1","0","0.1","27.00","0.00","0.00",".000","100.0%","0.0%","0.0%","74.0","0.00","","-2.88","-2.88","0.0","18371"
"Michael Rucker","CHC","3","1","0","30","0","42.1","7.65","2.98","1.28",".276","70.2%","44.2%","11.8%","95.0","4.46","3.68","4.25","4.18","0.0","19454"
"Tyler Holton","ARI","0","0","0","10","0","9.0","6.00","2.00","1.00",".241","83.3%","30.0%","6.3%","90.5","3.00","3.55","4.23","5.40","0.0","26231"
"Kohei Arihara","TEX","1","2","0","4","3","17.0","6.88","3.18","1.06",".379","72.8%","54.4%","20.0%","92.5","5.29","4.82","4.71","4.04","0.0","27505"
"Trevor Richards","TOR","3","1","0","52","1","53.2","11.57","4.53","1.51",".296","73.3%","35.3%","14.5%","93.4","4.36","4.48","4.29","3.81","0.0","19309"
"Sheldon Neuse","OAK","0","0","0","2","0","2.2","0.00","0.00","0.00",".000","100.0%","37.5%","0.0%","48.8","0.00","3.45","3.12","5.32","0.0","19635"
"Chad Smith","COL","0","0","0","5","0","6.1","9.95","7.11","0.00",".333","46.2%","55.6%","0.0%","","9.95","4.12","4.23","5.62","0.0","20190"
"Kenny Rosenberg","LAA","0","0","0","3","1","10.2","6.75","5.06","0.84",".250","73.5%","24.2%","6.3%","90.9","4.22","3.95","4.53","5.51","0.0","20009"
